time,BLE01,BLE02,BLE03,BLE04,BLE05,BLE06,BLE07,BLE08,BLE09,BLE10,room
00:19:52,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,J
00:19:53,-200,-200,-200,-200,-200,-200,-200,-86,-76,-200,J
00:19:54,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,J
00:19:55,-200,-200,-200,-200,-200,-200,-200,-200,-71,-94,J
00:19:56,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,J
00:19:57,-200,-200,-200,-200,-200,-200,-200,-75,-200,-89,J
00:19:58,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,J
00:19:59,-200,-200,-200,-200,-93,-200,-91,-200,-200,-200,J
00:20:00,-200,-200,-200,-93,-200,-95,-200,-200,-200,-200,J
00:20:01,-200,-200,-200,-200,-200,-200,-83,-200,-200,-77,J
00:20:02,-200,-200,-200,-200,-200,-200,-200,-79,-102,-200,J
00:20:03,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,J
00:20:04,-200,-200,-200,-92,-200,-89,-200,-200,-89,-84,J
00:20:05,-200,-200,-200,-200,-200,-200,-89,-83,-200,-200,J
00:20:06,-200,-200,-200,-200,-94,-200,-200,-200,-200,-200,J
00:20:07,-200,-200,-200,-200,-200,-85,-200,-87,-200,-81,J
00:20:08,-200,-200,-200,-93,-200,-200,-92,-200,-200,-200,J
00:20:09,-200,-200,-200,-200,-200,-86,-200,-98,-200,-82,J
00:20:10,-200,-200,-200,-200,-200,-200,-200,-94,-200,-75,J
00:20:11,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200,J
00:20:12,-200,-200,-200,-200,-200,-98,-200,-200,-200,-200,J
00:20:13,-200,-200,-200,-200,-200,-200,-200,-95,-200,-73,J
00:20:14,-200,-200,-200,-200,-200,-200,-200,-94,-200,-73,J
00:20:15,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,J
00:20:16,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,J
00:20:17,-200,-200,-200,-200,-97,-89,-200,-200,-200,-78,J
00:20:18,-200,-200,-200,-200,-200,-85,-200,-200,-200,-81,J
00:20:19,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,J
00:20:20,-200,-200,-200,-200,-94,-200,-200,-200,-200,-200,J
00:20:21,-200,-200,-200,-200,-200,-200,-200,-200,-200,-83,J
00:20:22,-200,-200,-200,-200,-200,-90,-200,-99,-200,-200,J
00:20:23,-200,-200,-200,-200,-200,-200,-200,-85,-200,-86,J
00:20:24,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,J
00:20:25,-200,-200,-200,-200,-93,-200,-200,-200,-200,-200,J
00:20:26,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,J
00:20:27,-200,-200,-200,-200,-91,-85,-200,-200,-200,-200,J
00:20:28,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,J
00:20:29,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,J
00:20:30,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,J
00:20:31,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,J
00:20:32,-200,-200,-200,-200,-96,-200,-200,-200,-200,-200,J
00:20:33,-200,-200,-200,-200,-200,-85,-200,-89,-200,-73,J
00:20:34,-200,-200,-200,-200,-200,-200,-98,-200,-200,-200,J
00:20:35,-200,-200,-200,-200,-200,-84,-98,-200,-200,-200,J
00:20:36,-200,-200,-200,-96,-200,-200,-200,-93,-200,-79,J
00:20:37,-200,-200,-200,-200,-94,-200,-200,-200,-200,-200,J
00:20:38,-200,-200,-200,-200,-200,-200,-200,-200,-98,-200,J
00:20:39,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,J
00:20:40,-200,-200,-200,-200,-95,-90,-200,-91,-200,-200,J
00:20:41,-200,-200,-200,-200,-200,-200,-90,-200,-94,-200,J
00:20:42,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,J
00:20:43,-200,-200,-200,-200,-200,-94,-200,-79,-200,-73,J
00:20:44,-200,-200,-200,-200,-200,-200,-92,-200,-100,-200,J
00:20:45,-200,-200,-200,-200,-200,-200,-200,-84,-200,-72,J
00:20:46,-200,-200,-200,-200,-200,-85,-200,-200,-95,-200,J
00:20:47,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,J
00:20:48,-200,-200,-200,-200,-200,-88,-200,-200,-200,-70,J
00:20:49,-200,-200,-200,-200,-200,-200,-200,-85,-200,-200,J
00:20:50,-200,-200,-200,-200,-200,-200,-200,-200,-97,-200,J
00:20:51,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,J
00:20:52,-200,-200,-200,-200,-200,-200,-200,-200,-93,-74,J
00:20:53,-200,-200,-200,-200,-93,-86,-200,-92,-200,-200,J
00:20:54,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,J
00:20:55,-200,-200,-200,-200,-200,-87,-200,-87,-200,-74,J
00:20:56,-200,-200,-200,-200,-200,-200,-200,-200,-91,-200,J
00:20:57,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,J
00:20:58,-200,-200,-200,-200,-200,-200,-200,-85,-99,-64,J
00:20:59,-200,-200,-200,-200,-200,-93,-96,-200,-200,-200,J
00:21:00,-200,-200,-200,-200,-200,-79,-92,-91,-97,-70,J
00:21:01,-200,-200,-200,-200,-94,-200,-200,-200,-200,-200,J
00:21:02,-200,-200,-200,-200,-200,-200,-200,-84,-200,-75,J
00:21:03,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200,J
00:21:04,-200,-200,-200,-200,-200,-200,-200,-200,-91,-200,J
00:21:05,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,J
00:21:06,-200,-200,-200,-94,-200,-77,-200,-200,-200,-72,J
00:21:07,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,J
00:21:08,-200,-200,-200,-200,-200,-200,-200,-200,-93,-200,J
00:21:09,-200,-200,-200,-200,-89,-86,-200,-88,-200,-75,J
00:21:10,-200,-200,-200,-93,-200,-200,-96,-200,-90,-200,J
00:21:11,-200,-200,-200,-200,-200,-82,-200,-200,-200,-74,J
00:21:12,-200,-200,-200,-200,-93,-200,-200,-89,-200,-200,J
00:21:13,-200,-200,-200,-200,-200,-200,-95,-200,-200,-200,J
00:21:14,-200,-200,-200,-200,-200,-200,-200,-93,-200,-74,J
00:21:15,-200,-200,-200,-200,-200,-75,-95,-200,-200,-200,J
00:21:16,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,J
00:21:17,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,J
00:21:18,-200,-200,-200,-200,-200,-200,-200,-200,-200,-75,J
00:21:19,-200,-200,-200,-200,-200,-200,-95,-86,-200,-200,J
00:21:20,-200,-200,-200,-200,-200,-75,-200,-89,-200,-200,J
00:21:21,-200,-200,-200,-93,-200,-200,-95,-200,-200,-200,J
00:21:22,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,J
00:21:23,-200,-200,-200,-200,-200,-76,-200,-200,-200,-75,J
00:21:24,-200,-200,-200,-200,-200,-200,-97,-88,-200,-200,J
00:21:25,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,J
00:21:26,-200,-200,-200,-200,-200,-78,-200,-87,-200,-200,J
00:00:00,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:01,-71,-200,-84,-96,-82,-96,-200,-200,-200,-200,A
00:00:02,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:03,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,A
00:00:04,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:05,-200,-89,-90,-97,-200,-200,-200,-95,-200,-200,A
00:00:06,-200,-200,-200,-200,-83,-96,-200,-200,-200,-200,A
00:00:07,-59,-87,-76,-200,-76,-200,-200,-200,-200,-200,A
00:00:08,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,A
00:00:09,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,A
00:00:10,-200,-200,-200,-200,-200,-95,-97,-200,-200,-200,A
00:00:11,-63,-92,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:12,-200,-200,-200,-93,-89,-200,-200,-200,-200,-200,A
00:00:13,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,A
00:00:14,-58,-82,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:15,-200,-200,-89,-95,-200,-200,-200,-200,-200,-200,A
00:00:16,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,A
00:00:17,-59,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:18,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,A
00:00:19,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,A
00:00:20,-200,-85,-86,-200,-200,-97,-200,-200,-200,-200,A
00:00:21,-58,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:22,-200,-91,-200,-90,-93,-200,-200,-200,-200,-200,A
00:00:23,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,A
00:00:24,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,A
00:00:25,-59,-200,-200,-95,-200,-200,-200,-200,-200,-200,A
00:00:26,-200,-200,-200,-200,-93,-200,-200,-200,-200,-200,A
00:00:27,-59,-93,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:28,-200,-200,-88,-93,-85,-95,-200,-200,-200,-200,A
00:00:29,-57,-88,-200,-96,-89,-200,-200,-200,-200,-200,A
00:00:30,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,A
00:00:31,-62,-92,-90,-97,-86,-200,-98,-200,-200,-200,A
00:00:32,-62,-87,-95,-91,-200,-200,-200,-200,-200,-200,A
00:00:33,-200,-200,-200,-200,-95,-200,-200,-200,-200,-200,A
00:00:34,-59,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:35,-200,-95,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:36,-200,-200,-90,-200,-200,-99,-200,-200,-200,-200,A
00:00:37,-200,-200,-200,-91,-87,-200,-200,-200,-200,-200,A
00:00:38,-200,-200,-200,-200,-200,-200,-98,-200,-200,-200,A
00:00:39,-200,-81,-87,-92,-91,-93,-200,-200,-200,-200,A
00:00:40,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:41,-76,-81,-80,-200,-200,-200,-200,-200,-200,-200,A
00:00:42,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,A
00:00:43,-200,-200,-200,-93,-200,-94,-200,-200,-200,-200,A
00:00:44,-200,-92,-86,-200,-200,-97,-200,-200,-200,-200,A
00:00:45,-75,-200,-200,-200,-89,-200,-200,-200,-200,-200,A
00:00:46,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,A
00:00:47,-78,-200,-200,-87,-86,-200,-200,-200,-200,-200,A
00:00:48,-200,-89,-83,-200,-200,-200,-200,-200,-200,-200,A
00:00:49,-73,-200,-84,-86,-90,-200,-200,-200,-200,-200,A
00:00:50,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:51,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,A
00:00:52,-86,-89,-93,-200,-95,-200,-200,-200,-200,-200,A
00:00:53,-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,A
00:00:54,-75,-85,-200,-91,-94,-200,-200,-200,-200,-200,A
00:00:55,-200,-200,-88,-200,-200,-200,-95,-200,-200,-200,A
00:00:56,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:00:57,-200,-90,-91,-92,-200,-200,-200,-200,-200,-200,A
00:00:58,-200,-200,-200,-200,-200,-200,-99,-200,-200,-200,A
00:00:59,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:00,-200,-90,-96,-200,-200,-200,-99,-200,-200,-200,A
00:01:01,-200,-200,-200,-95,-200,-200,-200,-200,-200,-200,A
00:01:02,-71,-89,-92,-200,-200,-200,-200,-200,-200,-200,A
00:01:03,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,A
00:01:04,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,A
00:01:05,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:06,-200,-87,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:07,-200,-200,-89,-200,-95,-200,-97,-200,-200,-200,A
00:01:08,-200,-200,-200,-96,-200,-200,-200,-200,-200,-200,A
00:01:09,-200,-200,-200,-95,-200,-200,-200,-200,-200,-200,A
00:01:10,-73,-93,-89,-200,-200,-200,-200,-200,-200,-200,A
00:01:11,-200,-200,-200,-200,-98,-200,-200,-200,-200,-200,A
00:01:12,-72,-92,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:13,-200,-200,-86,-94,-200,-200,-200,-200,-200,-200,A
00:01:14,-200,-200,-200,-200,-96,-200,-200,-200,-200,-200,A
00:01:15,-73,-88,-88,-200,-200,-200,-200,-200,-200,-200,A
00:01:17,-73,-200,-91,-200,-200,-200,-200,-200,-200,-200,A
00:01:18,-200,-86,-200,-93,-200,-200,-200,-200,-200,-200,A
00:01:19,-200,-200,-200,-200,-96,-200,-200,-200,-200,-200,A
00:01:20,-200,-200,-200,-200,-200,-200,-98,-200,-200,-200,A
00:01:21,-66,-90,-89,-200,-200,-200,-200,-200,-200,-200,A
00:01:23,-70,-200,-89,-94,-200,-200,-200,-200,-200,-200,A
00:01:24,-200,-89,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:25,-70,-93,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:26,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,A
00:01:27,-200,-200,-91,-200,-200,-200,-200,-200,-200,-200,A
00:01:28,-73,-89,-93,-200,-200,-200,-200,-200,-200,-200,A
00:01:29,-200,-200,-200,-96,-200,-200,-200,-200,-200,-200,A
00:01:30,-71,-94,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:31,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,A
00:01:32,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,A
00:01:33,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:34,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,A
00:01:35,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:36,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,A
00:01:37,-200,-200,-95,-200,-200,-200,-200,-200,-200,-200,A
00:01:38,-70,-88,-200,-93,-200,-200,-200,-200,-200,-200,A
00:01:39,-200,-200,-93,-200,-200,-200,-200,-200,-200,-200,A
00:01:40,-200,-200,-200,-200,-200,-200,-95,-200,-200,-200,A
00:01:41,-200,-200,-200,-200,-91,-200,-200,-200,-200,-200,A
00:01:42,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:43,-200,-200,-94,-200,-200,-200,-98,-200,-200,-200,A
00:01:44,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:45,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,A
00:01:46,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,A
00:01:47,-70,-86,-200,-200,-200,-200,-94,-200,-200,-200,A
00:01:48,-200,-200,-200,-200,-93,-200,-200,-200,-200,-200,A
00:01:49,-200,-200,-96,-200,-200,-200,-200,-200,-200,-200,A
00:01:50,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,A
00:01:51,-200,-200,-200,-87,-200,-98,-200,-200,-200,-200,A
00:01:52,-92,-94,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:53,-200,-200,-87,-200,-91,-200,-99,-200,-200,-200,A
00:01:54,-73,-200,-87,-200,-200,-200,-200,-200,-200,-200,A
00:01:55,-200,-92,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:56,-200,-200,-200,-92,-95,-200,-200,-200,-200,-200,A
00:01:57,-200,-87,-200,-91,-200,-200,-200,-200,-200,-200,A
00:01:58,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:01:59,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,A
00:02:00,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,A
00:02:01,-200,-200,-200,-200,-96,-200,-200,-200,-200,-200,A
00:02:02,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,A
00:02:03,-71,-92,-93,-200,-200,-200,-200,-200,-200,-200,A
00:02:04,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:05,-200,-87,-94,-86,-200,-200,-200,-200,-200,-200,A
00:02:06,-68,-85,-200,-92,-93,-200,-200,-200,-200,-200,A
00:02:07,-200,-200,-99,-200,-200,-200,-200,-200,-200,-200,A
00:02:08,-68,-87,-200,-95,-200,-200,-200,-200,-200,-200,A
00:02:09,-200,-200,-200,-200,-97,-200,-200,-200,-200,-200,A
00:02:10,-200,-200,-94,-200,-200,-200,-200,-200,-200,-200,A
00:02:11,-70,-90,-96,-91,-200,-200,-200,-200,-200,-200,A
00:02:12,-200,-200,-200,-200,-98,-200,-200,-200,-200,-200,A
00:02:13,-64,-87,-93,-200,-200,-200,-200,-200,-200,-200,A
00:02:14,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,A
00:02:15,-200,-200,-200,-200,-98,-200,-200,-200,-200,-200,A
00:02:16,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,A
00:02:17,-66,-88,-96,-200,-200,-200,-200,-200,-200,-200,A
00:02:18,-200,-200,-200,-200,-98,-200,-200,-200,-200,-200,A
00:02:19,-70,-85,-200,-200,-98,-200,-200,-200,-200,-200,A
00:02:20,-200,-200,-88,-90,-200,-200,-200,-200,-200,-200,A
00:02:21,-70,-94,-90,-97,-200,-200,-200,-200,-200,-200,A
00:02:22,-200,-96,-91,-93,-200,-200,-200,-200,-200,-200,A
00:02:23,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:24,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,A
00:02:25,-200,-85,-92,-200,-200,-200,-200,-200,-200,-200,A
00:02:26,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:27,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,A
00:02:28,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,A
00:02:29,-65,-85,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:30,-200,-200,-96,-91,-100,-200,-95,-200,-200,-200,A
00:02:31,-200,-89,-200,-89,-200,-200,-200,-200,-200,-200,A
00:02:32,-66,-200,-86,-200,-89,-200,-200,-200,-200,-200,A
00:02:33,-86,-200,-89,-200,-94,-200,-200,-200,-200,-200,A
00:02:34,-200,-85,-200,-85,-200,-200,-200,-200,-200,-200,A
00:02:35,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:36,-200,-86,-84,-85,-92,-200,-200,-200,-200,-200,A
00:02:37,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,A
00:02:38,-85,-200,-87,-88,-200,-200,-200,-200,-200,-200,A
00:02:39,-200,-93,-200,-200,-200,-200,-200,-200,-200,-200,A
00:02:40,-200,-86,-85,-200,-200,-200,-200,-200,-200,-200,A
00:02:41,-75,-200,-200,-86,-95,-200,-200,-200,-200,-200,A
00:02:42,-86,-86,-88,-84,-96,-200,-200,-200,-200,-200,A
00:02:43,-200,-200,-200,-200,-200,-98,-200,-200,-200,-200,A
00:02:44,-73,-88,-87,-200,-200,-200,-200,-200,-200,-200,A
00:02:45,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,A
00:02:46,-200,-200,-200,-200,-93,-200,-200,-200,-200,-200,A
00:02:47,-200,-200,-200,-85,-88,-200,-200,-200,-200,-200,A
00:02:48,-67,-84,-200,-200,-200,-200,-94,-200,-200,-200,A
00:02:49,-200,-200,-82,-200,-200,-92,-200,-200,-200,-200,A
00:02:50,-73,-83,-82,-200,-200,-200,-200,-200,-200,-200,A
00:02:51,-200,-200,-200,-81,-85,-200,-96,-101,-200,-200,A
00:02:52,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,A
00:02:53,-200,-200,-200,-200,-87,-200,-200,-200,-200,-200,A
00:02:54,-68,-78,-83,-87,-200,-200,-95,-200,-200,-200,A
00:02:55,-200,-200,-200,-200,-200,-200,-200,-98,-200,-200,A
00:02:56,-72,-79,-200,-87,-200,-200,-200,-105,-200,-200,A
00:02:57,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,A
00:02:58,-200,-200,-200,-200,-93,-200,-200,-200,-200,-200,A
00:02:59,-76,-80,-91,-89,-96,-200,-200,-200,-200,-200,A
00:03:00,-200,-200,-200,-200,-200,-94,-200,-200,-200,-200,A
00:03:01,-200,-200,-200,-200,-200,-200,-95,-200,-200,-200,A
00:03:02,-70,-78,-87,-200,-200,-200,-200,-200,-200,-200,A
00:03:03,-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,A
00:03:04,-200,-200,-200,-200,-93,-98,-200,-200,-200,-200,A
00:03:05,-70,-78,-86,-200,-200,-200,-95,-200,-200,-200,A
00:03:06,-200,-200,-200,-200,-95,-200,-200,-200,-200,-200,A
00:03:07,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,A
00:03:08,-200,-76,-88,-85,-200,-200,-200,-200,-200,-200,A
00:03:09,-76,-200,-200,-200,-94,-200,-200,-200,-200,-200,A
00:03:10,-71,-200,-200,-85,-200,-200,-200,-200,-200,-200,A
00:03:11,-200,-78,-88,-200,-200,-97,-200,-200,-200,-200,A
00:03:12,-200,-200,-200,-200,-95,-200,-200,-200,-200,-200,A
00:03:13,-71,-200,-86,-200,-94,-200,-200,-200,-200,-200,A
00:03:14,-200,-77,-200,-86,-200,-200,-200,-200,-200,-200,A
00:03:15,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,A
00:03:16,-76,-200,-85,-91,-96,-200,-200,-200,-200,-200,A
00:03:17,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,A
00:03:18,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,A
00:03:19,-59,-200,-84,-91,-85,-200,-200,-200,-200,-200,A
00:03:20,-200,-200,-200,-200,-200,-94,-91,-200,-200,-200,A
00:03:21,-200,-200,-82,-200,-89,-200,-200,-200,-200,-200,A
00:03:22,-74,-89,-200,-77,-200,-200,-97,-200,-200,-200,A
00:03:23,-73,-81,-200,-200,-200,-200,-94,-200,-200,-200,A
00:03:24,-200,-200,-83,-200,-85,-92,-200,-200,-200,-200,A
00:03:25,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,A
00:03:26,-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,A
00:03:27,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,A
00:03:28,-70,-200,-87,-95,-88,-200,-200,-200,-200,-200,A
00:03:29,-200,-200,-200,-200,-200,-99,-200,-200,-200,-200,A
00:03:30,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,A
00:03:31,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,A
00:03:32,-74,-79,-78,-200,-82,-91,-93,-95,-200,-200,A
00:03:33,-58,-200,-89,-200,-200,-200,-92,-200,-200,-200,A
00:03:34,-200,-93,-200,-87,-78,-200,-200,-200,-200,-200,A
00:03:35,-200,-200,-200,-200,-200,-93,-200,-200,-200,-200,A
00:03:36,-200,-200,-200,-200,-200,-200,-200,-200,-200,-93,A
00:03:37,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,A
00:03:38,-76,-200,-73,-200,-77,-97,-200,-95,-200,-200,A
00:03:39,-200,-200,-200,-200,-200,-200,-88,-200,-200,-98,A
00:03:40,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,A
00:03:41,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,A
00:03:42,-63,-83,-200,-86,-86,-200,-200,-200,-200,-200,A
00:03:43,-200,-200,-200,-200,-200,-95,-92,-200,-200,-200,A
00:03:44,-69,-84,-90,-200,-92,-200,-200,-200,-200,-200,A
00:03:45,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,A
00:03:46,-200,-200,-200,-200,-200,-92,-200,-95,-200,-95,A
00:03:47,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,A
00:03:48,-75,-77,-74,-78,-77,-200,-86,-200,-200,-200,A
00:03:49,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,A
00:03:50,-56,-85,-88,-88,-92,-200,-200,-200,-200,-200,A
00:03:51,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,A
00:03:52,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200,A
00:03:53,-77,-200,-92,-100,-84,-200,-200,-200,-200,-94,A
00:03:54,-200,-86,-200,-200,-200,-97,-200,-200,-200,-200,A
00:03:55,-72,-79,-88,-200,-200,-200,-99,-200,-200,-200,A
00:03:56,-200,-200,-200,-88,-91,-200,-200,-200,-200,-200,A
00:03:57,-200,-200,-200,-200,-200,-101,-200,-200,-200,-200,A
00:03:58,-93,-200,-90,-93,-200,-200,-200,-200,-200,-200,B
00:03:59,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,B
00:04:00,-200,-200,-200,-200,-101,-200,-200,-200,-200,-200,B
00:04:01,-85,-200,-84,-200,-200,-200,-200,-200,-200,-200,B
00:04:02,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,B
00:04:03,-200,-200,-200,-200,-200,-200,-94,-200,-200,-200,B
00:04:04,-200,-200,-200,-96,-200,-200,-200,-200,-200,-200,B
00:04:05,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,B
00:04:06,-87,-200,-84,-200,-200,-200,-200,-200,-200,-200,B
00:04:07,-200,-200,-200,-99,-200,-200,-200,-200,-200,-200,B
00:04:08,-86,-71,-85,-97,-200,-200,-200,-200,-200,-200,B
00:04:09,-200,-200,-200,-200,-200,-200,-96,-200,-200,-200,B
00:04:10,-88,-200,-200,-200,-200,-99,-200,-200,-200,-200,B
00:04:11,-200,-83,-91,-200,-200,-200,-94,-200,-200,-200,B
00:04:12,-200,-200,-200,-96,-200,-200,-200,-200,-200,-200,B
00:04:13,-200,-200,-200,-200,-95,-200,-200,-200,-200,-200,B
00:04:14,-86,-87,-200,-200,-200,-200,-200,-200,-200,-200,B
00:04:15,-200,-200,-88,-200,-95,-200,-200,-200,-200,-200,B
00:04:16,-200,-200,-200,-97,-200,-200,-200,-200,-200,-200,B
00:04:17,-200,-74,-200,-93,-200,-200,-200,-200,-200,-200,B
00:04:18,-97,-200,-200,-200,-200,-200,-200,-200,-200,-200,B
00:04:19,-200,-200,-96,-200,-94,-200,-200,-200,-200,-200,B
00:04:20,-82,-73,-88,-200,-200,-200,-200,-200,-200,-200,B
00:04:21,-200,-200,-200,-93,-200,-200,-200,-200,-200,-200,B
00:04:22,-200,-200,-200,-200,-96,-200,-200,-200,-200,-200,B
00:04:23,-200,-94,-200,-200,-200,-200,-200,-200,-200,-200,B
00:04:24,-92,-200,-88,-93,-100,-200,-200,-200,-200,-200,B
00:04:25,-200,-200,-94,-200,-200,-200,-200,-200,-200,-200,B
00:04:26,-92,-200,-200,-200,-200,-200,-200,-200,-200,-200,B
00:04:27,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,B
00:04:28,-200,-200,-200,-96,-200,-200,-200,-200,-200,-200,B
00:04:29,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,B
00:04:30,-81,-84,-200,-200,-200,-200,-200,-200,-200,-200,B
00:04:31,-200,-200,-89,-96,-200,-200,-200,-200,-200,-200,B
00:04:32,-82,-87,-90,-93,-200,-200,-200,-200,-200,-200,B
00:04:33,-79,-83,-89,-200,-200,-200,-200,-200,-200,-200,B
